Order ID,Quantity,Product ID,Product Name,Supplier SKU,Position,Supplier,Customer,Department,Delivery street,Comment,Route nickname,Route ordering,Accept alternatives
1000599379,1,9684,Fullkornris M/grønnsaker 1kg Norrek,6754394,asko,Rosendal sykehjem og omsorgsboliger,Customer 102,rasmusrisasgate 13a,1,2200,1,Stavanger
1000599147,15,304,Pølsebrød Hurra 8stk 320g Bakehuset,5466081,W-10-01,asko,Customer 026,Verdalsvegen 31,7,3700,1,Stavanger
1000599628,1,304,Pølsebrød Hurra 8stk 320g Bakehuset,5466081,W-10-01,asko,Customer 084,Ramsvikkroken 2,1,0,1,Stavanger
1000598923,4,4732,Smoothie Jordbær/banan 800g,1415819,W-04-02,asko,Customer 069,Norvald Frafjordsgt. 42,2,3700,1,Stavanger
1000599879,3,4086,Smoothie Mix Ananas/mango/pap 400g Eldorado,3088077,W-05-02,asko,Customer 042,Fullshammervegen 6,11,3800,0,Stavanger
1000599879,3,781,"Smoothiemix Jordbær, Bringebær, Banan 400g",1475102,W-05-02,asko,Customer 042,Fullshammervegen 6,11,3800,0,Stavanger
1000598237,1,4987,Scampi Asc 31/40 Rå U/skall 500g Fm,3178472,W-02-02,asko,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000599058,3,4987,Scampi Asc 31/40 Rå U/skall 500g Fm,3178472,W-02-02,asko,Customer 037,Kvalamarka 26,hau,350,1,Stavanger
1000598144,1,4928,Focachette Tomat&oliven 100g - 48stk Kartong,5788096,svg - Bestilling 3 Dager,asko,Customer 024,Kantine,Gauselvågen 16,4,1600,0,Stavanger
1000599828,1,4844,Laks Røkt Skivet 1kg Unil+,3232733,asko,MAGNAR EIKELAND GRUPPEN AS,Customer 065,10,4700,1,Stavanger
1000599021,3,437,Pitabrød Fine 6stk 400g Hatting,4694303,W-10-02,asko,Customer 073,Bjørn Farmannsgate 25,4,2900,1,Stavanger
1000599021,3,716,Pitabrød Fullkorn 400g 5stk Hatting,4695045,W-10-02,asko,Customer 073,Bjørn Farmannsgate 25,4,2900,1,Stavanger
1000599430,2,1220,Pitabrød Glutenfri 2stk 230g Hatting,4355269,W-02-03,asko,Customer 067,Bjørn Farmanns gate 31,4,3000,0,Stavanger
1000599675,1,1220,Pitabrød Glutenfri 2stk 230g Hatting,4355269,W-02-03,asko,Customer 040,Mat og helse,Fjelltunveien 45,11,2600,1,Stavanger
1000598699,2,5089,Polarbrød Fullkorn 12stk 450g,5915400,W-05-01,asko,Customer 060,Tjuvholmveien 18,2,3300,1,Stavanger
1000599413,2,1210,Polarbrød Havre 12stk 450g,5915137,U - Frysevare,asko,Customer 017,Bergåsveien 13,12,1300,1,Stavanger
1000597408,2,217,Crabstick 250g Fiskemannen,3180858,W-03-02,asko,Customer 031,Skogstøstraen 25,2,1750,1,Stavanger
1000599532,1,217,Crabstick 250g Fiskemannen,3180858,W-03-02,asko,Customer 082,Sølglått,RAMSVIGKROKEN 4,1,0,1,Stavanger
1000599763,1,217,Crabstick 250g Fiskemannen,3180858,W-03-02,asko,Customer 088,Fabrikkveien 164,6,500,1,Stavanger
1000599823,1,217,Crabstick 250g Fiskemannen,3180858,W-03-02,asko,Customer 002,Kongsgårdbakken 3,1,0,1,Stavanger
1000598717,1,1602,Bringebær 2 Kg Eldorado,1168889,U - frysevare,asko,Customer 054,St. Svithunsgate 40,Ber om levering før lunsj. B-bygg mat og helse. Dere kan kjøre gjennom skolegården for lettere tilgang.,2,1300,1,Stavanger
1000599430,2,1156,Brisk Kornbrød Glutenfri 500g,2162188,W-01-02,asko,Customer 067,Bjørn Farmanns gate 31,4,3000,0,Stavanger
1000598371,1,1554,Eplekake Åpen 1250g,2164531,A-Ny,asko,Customer 098,"Avdeling 7, gruppe 1","Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598405,1,1554,Eplekake Åpen 1250g,2164531,A-Ny,asko,Customer 098,"Avdeling 7, gruppe 2","Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599030,1,1554,Eplekake Åpen 1250g,2164531,A-Ny,asko,Customer 098,Avdeling 5,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599362,6,2716,Blåbær Frys 400g First Price,3085834,W-NY VARE FRYS,asko,Customer 068,RAPPVEIEN 17,3,2000,1,Stavanger
1000598425,1,9765,Cookie Pie Oppdelt 12biter 1370g,6139182,asko,Stokka Sykehjem,Customer 010,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598868,3,7788,Fria Kladdkaka Sjokolade Glutenfri 400g,4917621,asko,Stokka Sykehjem,Customer 008,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598052,2,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 103,Toppen,Ryfylkevegen 1961,11,0,1,Stavanger
1000598912,2,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 013,Jonsokberget 8,11,4200,0,Stavanger
1000598926,2,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 098,Avdeling 1,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599159,4,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 024,1. etg: Gauselvågen 2,Gauselvågen 16,Trenger kopi av ordre på mail:monica.rosenvold@stavanger.kommune.no,4,1600,1,Stavanger
1000599432,1,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 019,Finnåsen 3,Bergåsveien 13,12,800,1,Stavanger
1000599626,2,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 024,1. etg: Stadion 2,Gauselvågen 16,4,1600,1,Stavanger
1000599739,3,5672,Gulrotkake 330g Berthas,5744016,W-01-02,asko,Customer 012,Jonsokberget 8,11,4525,0,Stavanger
1000598925,1,1592,"Gulrotkake Langpanne 1,4kg Bakeverket",5278353,W-NY VARE FRYS,asko,Customer 098,Avdeling 6,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598263,1,9517,Hamburger Halal 4x130g Kanda,4680427,asko,"Madla Avlastningsbolig, K3049",Customer 021,4,2700,1,Stavanger
1000599147,1,9332,Hamburgerbrød Glutenfri 4stk 320g Hatting,4519567,asko,Bore skule SFO,Customer 109,7,3700,1,Stavanger
1000599021,2,6175,Hvitløksbaguetter 2pk 350g First Price,3314085,W-09-02,asko,Customer 073,Bjørn Farmannsgate 25,4,2900,1,Stavanger
1000599754,3,6175,Hvitløksbaguetter 2pk 350g First Price,3314085,W-09-02,asko,Customer 047,Jonsokberget,11,4100,1,Stavanger
1000599507,1,5195,Ig Tacokjøtt 2kg,2514016,W-03-01,asko,Customer 030,Rubinveien 3,2,1720,1,Stavanger
1000599549,1,5195,Ig Tacokjøtt 2kg,2514016,W-03-01,asko,Customer 057,Kontorveien 12,10,1900,1,Stavanger
1000599739,1,5329,Krone-is Sjokolade 6stk First Price,3183480,asko,BOKOLLEKTIV BH,Customer 050,11,4525,0,Stavanger
1000598961,4,7059,Kylling Salatkjøtt Grillet Frys 1kg Prior,6156103,asko,TEQVA GRUPPEN AS,Customer 015,8,700,1,Stavanger
1000599129,1,7059,Kylling Salatkjøtt Grillet Frys 1kg Prior,6156103,asko,Vågedalen sykehjem,Customer 061,12,300,1,Stavanger
1000599147,2,7059,Kylling Salatkjøtt Grillet Frys 1kg Prior,6156103,asko,Bore skule SFO,Customer 109,7,3700,1,Stavanger
1000599828,1,7059,Kylling Salatkjøtt Grillet Frys 1kg Prior,6156103,asko,MAGNAR EIKELAND GRUPPEN AS,Customer 065,10,4700,1,Stavanger
1000599362,1,9646,Kyllingkorv 400g Halal,80142,ytterøy,MADLAMARK SKOLE - K2065,Customer 083,3,2000,1,Stavanger
1000599206,5,8027,Lobnobs Sibelia 110g,569632,W-Fryservare,asko,Customer 087,Forusbeen 250,8,2100,1,Stavanger
1000599058,2,8027,Lobnobs Sibelia 110g,569632,W-Fryservare,asko,Customer 037,Kvalamarka 26,hau,350,1,Stavanger
1000598351,1,9118,Løk Mykstekt 1kg Hoff,6271670,asko,Stokka Sykehjem,Customer 007,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599111,1,9118,Løk Mykstekt 1kg Hoff,6271670,asko,(Mibau Stema) Norsk Stein - Prosjekt,Customer 027,11,0,1,Stavanger
1000599813,1,9118,Løk Mykstekt 1kg Hoff,6271670,asko,Sykeavdelingen,Customer 049,11,4000,1,Stavanger
1000599815,1,9118,Løk Mykstekt 1kg Hoff,6271670,asko,Sykeavdelingen,Customer 049,11,4000,1,Stavanger
1000599147,1,8190,Pølsebrød Glutenfri 210g Fria,6374011,W-11-02,asko,Customer 026,Verdalsvegen 31,7,3700,1,Stavanger
1000599236,19,2757,Reinsdyr Skav 400g First Price,3090040,W-05-03,asko,Customer 023,Lyngholen 5,"Tirdlig leverin inn A337, varene settes på lageret innenfor",7,0,1,Stavanger
1000598052,2,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 103,Toppen,Ryfylkevegen 1961,11,0,1,Stavanger
1000598371,1,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 098,"Avdeling 7, gruppe 1","Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598405,1,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 098,"Avdeling 7, gruppe 2","Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000598912,2,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 013,Jonsokberget 8,11,4200,0,Stavanger
1000598926,2,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 098,Avdeling 1,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599159,1,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 024,1. etg: Gauselvågen 2,Gauselvågen 16,Trenger kopi av ordre på mail:monica.rosenvold@stavanger.kommune.no,4,1600,1,Stavanger
1000599432,1,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 019,Finnåsen 3,Bergåsveien 13,12,800,1,Stavanger
1000599739,3,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 012,Jonsokberget 8,11,4525,0,Stavanger
1000599762,3,5671,Sjokoladekake 330g Berthas,5744081,W-01-02,asko,Customer 092,Breidablikkveien 3A,1,400,1,Stavanger
1000599030,1,2779,Stor Sjokoladekake 950g Bakeverket,5501713,W-01-02,asko,Customer 098,Avdeling 5,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599788,1,2779,Stor Sjokoladekake 950g Bakeverket,5501713,W-01-02,asko,Customer 046,Hammaren 9a,3,0,1,Stavanger
1000599743,1,6878,Telemarksrøra Vaffelrøre Fin Frys 3l,2893527,asko,Logi trans,Customer 080,3,1700,1,Stavanger
